Order Date,Region,Category,Quantity,Marketing_Invest,Discount_Rate
2022-11-20,South,Technology,6,36437.44,0.25
2022-11-20,South,Office Supplies,2,36437.44,0.25
2022-11-20,West,Office Supplies,6,36437.44,0.25
2022-11-20,West,Office Supplies,1,36437.44,0.25
2022-11-20,Central,Office Supplies,1,36437.44,0.25
2022-11-21,South,Technology,1,36437.44,0.25
2022-11-21,South,Office Supplies,2,36437.44,0.25
2022-11-21,Central,Technology,5,36437.44,0.25
2022-11-21,Central,Office Supplies,1,36437.44,0.25
2022-11-21,West,Technology,5,36437.44,0.25
2022-11-21,Central,Furniture,1,36437.44,0.25
2022-11-21,Central,Furniture,4,36437.44,0.25
2022-11-21,South,Technology,5,36437.44,0.25
2022-11-21,West,Furniture,5,36437.44,0.25
2022-11-21,West,Technology,1,36437.44,0.25
2022-11-21,West,Furniture,2,36437.44,0.25
2022-11-21,West,Furniture,1,36437.44,0.25
2022-11-21,West,Office Supplies,3,36437.44,0.25
2022-11-21,East,Office Supplies,2,36437.44,0.25
2022-11-21,South,Office Supplies,4,36437.44,0.25
2022-11-21,East,Office Supplies,6,36437.44,0.25
2022-11-21,East,Technology,5,36437.44,0.25
2022-11-21,South,Office Supplies,5,36437.44,0.25
2022-11-21,East,Furniture,6,36437.44,0.25
2022-11-22,West,Technology,6,36437.44,0.25
2022-11-22,Central,Technology,1,36437.44,0.25
2022-11-22,Central,Office Supplies,3,36437.44,0.25
2022-11-22,South,Furniture,5,36437.44,0.25
2022-11-22,Central,Technology,4,36437.44,0.25
2022-11-22,East,Technology,1,36437.44,0.25
2022-11-22,West,Furniture,1,36437.44,0.25
2022-11-22,East,Technology,6,36437.44,0.25
2022-11-22,East,Technology,2,36437.44,0.25
2022-11-22,West,Furniture,6,36437.44,0.25
2022-11-22,Central,Technology,1,36437.44,0.25
2022-11-22,South,Technology,4,36437.44,0.25
2022-11-22,East,Furniture,3,36437.44,0.25
2022-11-22,West,Office Supplies,5,36437.44,0.25
2022-11-22,Central,Technology,5,36437.44,0.25
2022-11-22,South,Furniture,6,36437.44,0.25
2022-11-22,West,Office Supplies,4,36437.44,0.25
2022-11-22,East,Furniture,2,36437.44,0.25
2022-11-22,South,Furniture,3,36437.44,0.25
2022-11-22,Central,Furniture,1,36437.44,0.25
2022-11-22,East,Technology,3,36437.44,0.25
2022-11-22,Central,Office Supplies,5,36437.44,0.25
2022-11-23,East,Furniture,2,36437.44,0.25
2022-11-23,South,Technology,2,36437.44,0.25
2022-11-23,West,Technology,4,36437.44,0.25
2022-11-23,Central,Furniture,2,36437.44,0.25
2022-11-23,West,Furniture,5,36437.44,0.25
2022-11-23,South,Technology,2,36437.44,0.25
2022-11-23,East,Technology,5,36437.44,0.25
2022-11-23,East,Technology,5,36437.44,0.25
2022-11-23,West,Technology,2,36437.44,0.25
2022-11-23,Central,Technology,3,36437.44,0.25
2022-11-23,West,Furniture,1,36437.44,0.25
2022-11-23,Central,Technology,4,36437.44,0.25
2022-11-23,Central,Technology,4,36437.44,0.25
2022-11-23,East,Technology,1,36437.44,0.25
2022-11-23,Central,Technology,3,36437.44,0.25
2022-11-23,East,Furniture,5,36437.44,0.25
2022-11-23,East,Office Supplies,2,36437.44,0.25
2022-11-23,East,Furniture,1,36437.44,0.25
2022-11-23,Central,Office Supplies,2,36437.44,0.25
2022-11-24,East,Furniture,4,36437.44,0.25
2022-11-24,East,Technology,2,36437.44,0.25
2022-11-24,Central,Technology,4,36437.44,0.25
2022-11-24,West,Furniture,3,36437.44,0.25
2022-11-24,East,Furniture,4,36437.44,0.25
2022-11-24,East,Technology,5,36437.44,0.25
2022-11-24,East,Office Supplies,6,36437.44,0.25
2022-11-24,South,Office Supplies,5,36437.44,0.25
2022-11-24,East,Office Supplies,3,36437.44,0.25
2022-11-24,West,Office Supplies,5,36437.44,0.25
2022-11-24,West,Furniture,6,36437.44,0.25
2022-11-24,Central,Furniture,2,36437.44,0.25
2022-11-24,East,Office Supplies,3,36437.44,0.25
2022-11-24,East,Technology,6,36437.44,0.25
2022-11-24,West,Furniture,4,36437.44,0.25
2022-11-24,East,Technology,5,36437.44,0.25
2022-11-24,Central,Furniture,3,36437.44,0.25
2022-11-24,East,Furniture,3,36437.44,0.25
2022-11-24,Central,Technology,6,36437.44,0.25
2022-11-24,Central,Furniture,2,36437.44,0.25
2022-11-24,South,Furniture,5,36437.44,0.25
2022-11-24,South,Technology,6,36437.44,0.25
2022-11-24,South,Technology,2,36437.44,0.25
2022-11-24,South,Furniture,1,36437.44,0.25
2022-11-24,South,Office Supplies,3,36437.44,0.25
2022-11-24,West,Office Supplies,2,36437.44,0.25
2022-11-24,East,Technology,3,36437.44,0.25
2022-11-24,East,Technology,2,36437.44,0.25
2022-11-24,East,Office Supplies,2,36437.44,0.25
2022-11-24,East,Furniture,2,36437.44,0.25
2022-11-24,West,Furniture,5,36437.44,0.25
2022-11-24,Central,Furniture,4,36437.44,0.25
2022-11-25,West,Office Supplies,1,36437.44,0.25
2022-11-25,East,Office Supplies,4,36437.44,0.25
2022-11-25,West,Furniture,2,36437.44,0.25
2022-11-25,South,Technology,6,36437.44,0.25
2022-11-25,East,Technology,4,36437.44,0.25
2022-11-25,Central,Furniture,5,36437.44,0.25
2022-11-25,Central,Office Supplies,2,36437.44,0.25
2022-11-25,Central,Technology,4,36437.44,0.25
2022-11-25,West,Technology,1,36437.44,0.25
2022-11-25,Central,Technology,2,36437.44,0.25
2022-11-25,Central,Furniture,6,36437.44,0.25
2022-11-25,Central,Furniture,4,36437.44,0.25
2022-11-25,East,Office Supplies,2,36437.44,0.25
2022-11-25,East,Office Supplies,4,36437.44,0.25
2022-11-25,Central,Furniture,6,36437.44,0.25
2022-11-25,West,Technology,3,36437.44,0.25
2022-11-25,West,Furniture,6,36437.44,0.25
2022-11-25,East,Furniture,5,36437.44,0.25
2022-11-25,Central,Technology,3,36437.44,0.25
2022-11-25,West,Furniture,4,36437.44,0.25
2022-11-25,East,Technology,3,36437.44,0.25
2022-11-26,South,Furniture,1,36437.44,0.25
2022-11-26,Central,Office Supplies,6,36437.44,0.25
2022-11-26,South,Office Supplies,1,36437.44,0.25
2022-11-26,South,Office Supplies,5,36437.44,0.25
2022-11-26,East,Furniture,5,36437.44,0.25
2022-11-26,Central,Technology,3,36437.44,0.25
2022-11-26,South,Office Supplies,2,36437.44,0.25
2022-11-26,Central,Office Supplies,5,36437.44,0.25
2022-11-26,East,Office Supplies,3,36437.44,0.25
2022-11-26,Central,Technology,4,36437.44,0.25
2022-11-26,Central,Technology,3,36437.44,0.25
2022-11-26,Central,Furniture,1,36437.44,0.25
2022-11-26,South,Office Supplies,4,36437.44,0.25
2022-11-26,East,Technology,5,36437.44,0.25
2022-11-26,East,Furniture,6,36437.44,0.25
2022-11-26,East,Office Supplies,6,36437.44,0.25
2022-11-26,South,Office Supplies,5,36437.44,0.25
2022-11-27,West,Office Supplies,4,36437.44,0.25
2022-11-27,West,Furniture,5,36437.44,0.25
2022-11-27,Central,Office Supplies,6,36437.44,0.25
2022-11-27,West,Technology,5,36437.44,0.25
2022-11-27,East,Technology,6,36437.44,0.25
2022-11-27,East,Office Supplies,5,36437.44,0.25
2022-11-27,West,Furniture,6,36437.44,0.25
2022-11-27,West,Furniture,1,36437.44,0.25
2022-11-27,East,Office Supplies,1,36437.44,0.25
2022-11-27,West,Office Supplies,6,36437.44,0.25
2022-11-27,West,Technology,3,36437.44,0.25
2022-11-27,West,Technology,6,36437.44,0.25
2022-11-27,Central,Office Supplies,5,36437.44,0.25
2022-11-27,Central,Office Supplies,2,36437.44,0.25
2022-11-27,West,Technology,5,36437.44,0.25
2022-11-27,West,Technology,5,36437.44,0.25
2022-11-28,South,Office Supplies,3,36437.44,0.25
2022-11-28,East,Technology,3,36437.44,0.25
2022-11-28,Central,Technology,2,36437.44,0.25
2022-11-28,South,Office Supplies,2,36437.44,0.25
2022-11-28,West,Furniture,2,36437.44,0.25
2022-11-28,West,Office Supplies,4,36437.44,0.25
2022-11-28,East,Office Supplies,5,36437.44,0.25
2022-11-28,East,Technology,1,36437.44,0.25
2022-11-28,East,Furniture,6,36437.44,0.25
2022-11-28,East,Furniture,3,36437.44,0.25
2022-11-28,Central,Furniture,2,36437.44,0.25
2022-11-28,Central,Furniture,5,36437.44,0.25
2022-11-28,East,Technology,6,36437.44,0.25
2022-11-28,Central,Furniture,2,36437.44,0.25
2022-11-28,West,Furniture,3,36437.44,0.25
2022-11-28,Central,Technology,4,36437.44,0.25
2022-11-28,East,Office Supplies,1,36437.44,0.25
2022-11-28,West,Furniture,4,36437.44,0.25
2022-11-28,South,Furniture,5,36437.44,0.25
2022-11-28,East,Office Supplies,3,36437.44,0.25
2022-11-28,West,Technology,1,36437.44,0.25
2022-11-28,Central,Furniture,6,36437.44,0.25
2022-11-28,Central,Furniture,1,36437.44,0.25
2022-11-28,West,Furniture,2,36437.44,0.25
2022-11-29,Central,Furniture,1,36437.44,0.25
2022-11-29,Central,Office Supplies,4,36437.44,0.25
2022-11-29,East,Office Supplies,6,36437.44,0.25
2022-11-29,East,Technology,3,36437.44,0.25
2022-11-29,Central,Furniture,4,36437.44,0.25
2022-11-29,East,Furniture,6,36437.44,0.25
2022-11-29,West,Technology,1,36437.44,0.25
2022-11-29,Central,Technology,1,36437.44,0.25
2022-11-29,Central,Furniture,4,36437.44,0.25
2022-11-29,East,Technology,3,36437.44,0.25
2022-11-29,West,Technology,3,36437.44,0.25
2022-11-29,East,Furniture,2,36437.44,0.25
2022-11-29,East,Technology,5,36437.44,0.25
2022-11-29,East,Furniture,6,36437.44,0.25
2022-11-29,West,Technology,2,36437.44,0.25
2022-11-29,Central,Office Supplies,2,36437.44,0.25
2022-11-29,East,Furniture,6,36437.44,0.25
2022-11-29,West,Office Supplies,4,36437.44,0.25
2022-11-29,East,Furniture,6,36437.44,0.25
2022-11-29,Central,Technology,3,36437.44,0.25
2022-11-29,West,Office Supplies,6,36437.44,0.25
2022-11-29,East,Office Supplies,1,36437.44,0.25
2022-11-30,East,Furniture,5,36437.44,0.25
2022-11-30,West,Office Supplies,2,36437.44,0.25
2022-11-30,West,Furniture,6,36437.44,0.25
2022-11-30,West,Technology,6,36437.44,0.25
2022-11-30,East,Office Supplies,4,36437.44,0.25
2022-11-30,Central,Office Supplies,2,36437.44,0.25
2022-11-30,Central,Furniture,3,36437.44,0.25
2022-11-30,East,Office Supplies,4,36437.44,0.25
2022-11-30,East,Furniture,3,36437.44,0.25
2022-11-30,East,Office Supplies,5,36437.44,0.25
2022-11-30,West,Office Supplies,2,36437.44,0.25
2022-11-30,East,Furniture,5,36437.44,0.25
2022-11-30,West,Furniture,1,36437.44,0.25
2022-11-30,East,Furniture,6,36437.44,0.25
2022-11-30,South,Technology,3,36437.44,0.25
2022-11-30,West,Technology,2,36437.44,0.25
2022-11-30,East,Furniture,5,36437.44,0.25
2022-11-30,Central,Technology,2,36437.44,0.25
2022-11-30,East,Office Supplies,3,36437.44,0.25
2022-11-30,West,Office Supplies,4,36437.44,0.25
2022-12-01,West,Technology,4,50823.13,0.05
2022-12-01,West,Office Supplies,2,50823.13,0.05
2022-12-01,East,Furniture,5,50823.13,0.05
2022-12-01,Central,Furniture,2,50823.13,0.05
2022-12-01,East,Office Supplies,5,50823.13,0.05
2022-12-01,West,Furniture,5,50823.13,0.05
2022-12-01,West,Furniture,6,50823.13,0.05
2022-12-01,East,Furniture,6,50823.13,0.05
2022-12-01,Central,Technology,1,50823.13,0.05
2022-12-01,Central,Furniture,6,50823.13,0.05
2022-12-01,Central,Office Supplies,3,50823.13,0.05
2022-12-01,West,Office Supplies,4,50823.13,0.05
2022-12-01,South,Furniture,2,50823.13,0.05
2022-12-01,Central,Office Supplies,4,50823.13,0.05
2022-12-01,South,Technology,6,50823.13,0.05
2022-12-01,Central,Furniture,3,50823.13,0.05
2022-12-01,East,Furniture,3,50823.13,0.05
2022-12-02,South,Furniture,4,50823.13,0.05
2022-12-02,West,Office Supplies,3,50823.13,0.05
2022-12-02,South,Office Supplies,5,50823.13,0.05
2022-12-02,West,Technology,5,50823.13,0.05
2022-12-02,East,Furniture,3,50823.13,0.05
2022-12-02,West,Furniture,3,50823.13,0.05
2022-12-02,East,Furniture,2,50823.13,0.05
2022-12-02,West,Technology,2,50823.13,0.05
2022-12-02,South,Office Supplies,3,50823.13,0.05
2022-12-02,West,Furniture,4,50823.13,0.05
2022-12-02,East,Office Supplies,4,50823.13,0.05
2022-12-02,South,Furniture,6,50823.13,0.05
2022-12-02,East,Office Supplies,6,50823.13,0.05
2022-12-02,Central,Office Supplies,4,50823.13,0.05
2022-12-02,East,Technology,5,50823.13,0.05
2022-12-02,South,Technology,3,50823.13,0.05
2022-12-02,East,Office Supplies,5,50823.13,0.05
2022-12-02,West,Technology,6,50823.13,0.05
2022-12-03,West,Office Supplies,2,50823.13,0.05
2022-12-03,Central,Furniture,2,50823.13,0.05
2022-12-03,Central,Office Supplies,1,50823.13,0.05
2022-12-03,East,Technology,2,50823.13,0.05
2022-12-03,East,Technology,5,50823.13,0.05
2022-12-03,South,Technology,3,50823.13,0.05
2022-12-03,East,Technology,3,50823.13,0.05
2022-12-03,South,Office Supplies,6,50823.13,0.05
2022-12-03,East,Office Supplies,3,50823.13,0.05
2022-12-03,Central,Furniture,4,50823.13,0.05
2022-12-03,East,Furniture,6,50823.13,0.05
2022-12-03,South,Technology,5,50823.13,0.05
2022-12-03,South,Office Supplies,3,50823.13,0.05
2022-12-03,East,Furniture,5,50823.13,0.05
2022-12-03,East,Office Supplies,5,50823.13,0.05
2022-12-03,East,Furniture,3,50823.13,0.05
2022-12-03,East,Office Supplies,4,50823.13,0.05
2022-12-03,South,Technology,5,50823.13,0.05
2022-12-03,South,Furniture,2,50823.13,0.05
2022-12-03,South,Office Supplies,6,50823.13,0.05
2022-12-03,West,Furniture,1,50823.13,0.05
2022-12-03,West,Office Supplies,3,50823.13,0.05
2022-12-03,West,Technology,4,50823.13,0.05
2022-12-03,East,Furniture,1,50823.13,0.05
2022-12-04,South,Technology,4,50823.13,0.05
2022-12-04,South,Furniture,2,50823.13,0.05
2022-12-04,South,Office Supplies,3,50823.13,0.05
2022-12-04,East,Office Supplies,5,50823.13,0.05
2022-12-04,East,Furniture,2,50823.13,0.05
2022-12-04,East,Office Supplies,6,50823.13,0.05
2022-12-04,Central,Technology,6,50823.13,0.05
2022-12-04,West,Office Supplies,6,50823.13,0.05
2022-12-04,East,Furniture,1,50823.13,0.05
2022-12-04,East,Technology,3,50823.13,0.05
2022-12-04,West,Office Supplies,3,50823.13,0.05
2022-12-04,East,Technology,3,50823.13,0.05
2022-12-04,West,Furniture,2,50823.13,0.05
2022-12-04,Central,Technology,3,50823.13,0.05
2022-12-04,West,Technology,6,50823.13,0.05
2022-12-04,West,Furniture,2,50823.13,0.05
2022-12-04,West,Technology,1,50823.13,0.05
2022-12-04,South,Technology,4,50823.13,0.05
2022-12-04,West,Office Supplies,3,50823.13,0.05
2022-12-04,Central,Furniture,1,50823.13,0.05
2022-12-04,East,Furniture,2,50823.13,0.05
2022-12-04,East,Furniture,2,50823.13,0.05
2022-12-05,East,Furniture,6,50823.13,0.05
2022-12-05,West,Office Supplies,3,50823.13,0.05
2022-12-05,West,Technology,1,50823.13,0.05
2022-12-05,West,Furniture,1,50823.13,0.05
2022-12-05,East,Furniture,3,50823.13,0.05
2022-12-05,Central,Technology,4,50823.13,0.05
2022-12-05,West,Technology,4,50823.13,0.05
2022-12-05,East,Technology,1,50823.13,0.05
2022-12-05,West,Technology,6,50823.13,0.05
2022-12-05,East,Technology,2,50823.13,0.05
2022-12-05,East,Furniture,1,50823.13,0.05
2022-12-05,South,Furniture,2,50823.13,0.05
2022-12-05,South,Office Supplies,1,50823.13,0.05
2022-12-05,South,Technology,6,50823.13,0.05
2022-12-05,West,Technology,1,50823.13,0.05
2022-12-05,Central,Furniture,1,50823.13,0.05
2022-12-05,East,Furniture,4,50823.13,0.05
2022-12-05,East,Furniture,1,50823.13,0.05
2022-12-05,Central,Technology,5,50823.13,0.05
2022-12-05,East,Office Supplies,6,50823.13,0.05
2022-12-05,South,Office Supplies,6,50823.13,0.05
2022-12-05,West,Office Supplies,5,50823.13,0.05
2022-12-06,South,Furniture,1,50823.13,0.05
2022-12-06,West,Technology,3,50823.13,0.05
2022-12-06,Central,Furniture,5,50823.13,0.05
2022-12-06,West,Office Supplies,2,50823.13,0.05
2022-12-06,West,Office Supplies,5,50823.13,0.05
2022-12-06,West,Technology,4,50823.13,0.05
2022-12-06,South,Technology,6,50823.13,0.05
2022-12-06,Central,Technology,1,50823.13,0.05
2022-12-06,West,Office Supplies,4,50823.13,0.05
2022-12-06,South,Technology,5,50823.13,0.05
2022-12-06,East,Technology,5,50823.13,0.05
2022-12-06,South,Office Supplies,3,50823.13,0.05
2022-12-06,West,Technology,6,50823.13,0.05
2022-12-06,Central,Technology,4,50823.13,0.05
2022-12-06,South,Furniture,4,50823.13,0.05
2022-12-06,South,Furniture,2,50823.13,0.05
2022-12-06,East,Furniture,1,50823.13,0.05
2022-12-06,Central,Furniture,5,50823.13,0.05
2022-12-06,East,Technology,6,50823.13,0.05
2022-12-06,East,Furniture,5,50823.13,0.05
2022-12-06,Central,Technology,2,50823.13,0.05
2022-12-07,East,Office Supplies,1,50823.13,0.05
2022-12-07,West,Furniture,6,50823.13,0.05
2022-12-07,West,Technology,5,50823.13,0.05
2022-12-07,East,Technology,4,50823.13,0.05
2022-12-07,East,Furniture,2,50823.13,0.05
2022-12-07,West,Office Supplies,3,50823.13,0.05
2022-12-07,East,Technology,2,50823.13,0.05
2022-12-07,West,Office Supplies,4,50823.13,0.05
2022-12-07,Central,Technology,5,50823.13,0.05
2022-12-07,East,Furniture,3,50823.13,0.05
2022-12-07,East,Furniture,5,50823.13,0.05
2022-12-07,East,Office Supplies,5,50823.13,0.05
2022-12-07,West,Furniture,4,50823.13,0.05
2022-12-07,West,Office Supplies,4,50823.13,0.05
2022-12-07,South,Furniture,4,50823.13,0.05
2022-12-07,Central,Office Supplies,1,50823.13,0.05
2022-12-07,South,Office Supplies,3,50823.13,0.05
2022-12-07,Central,Furniture,3,50823.13,0.05
2022-12-07,East,Office Supplies,2,50823.13,0.05
2022-12-08,South,Technology,2,50823.13,0.05
2022-12-08,South,Furniture,2,50823.13,0.05
2022-12-08,East,Technology,3,50823.13,0.05
2022-12-08,Central,Office Supplies,3,50823.13,0.05
2022-12-08,East,Technology,2,50823.13,0.05
2022-12-08,West,Technology,4,50823.13,0.05
2022-12-08,South,Technology,1,50823.13,0.05
2022-12-08,East,Technology,4,50823.13,0.05
2022-12-08,West,Office Supplies,3,50823.13,0.05
2022-12-08,Central,Technology,4,50823.13,0.05
2022-12-08,Central,Technology,2,50823.13,0.05
2022-12-08,West,Furniture,2,50823.13,0.05
2022-12-08,Central,Furniture,4,50823.13,0.05
2022-12-08,Central,Furniture,5,50823.13,0.05
2022-12-09,West,Office Supplies,2,50823.13,0.05
2022-12-09,South,Furniture,3,50823.13,0.05
2022-12-09,West,Office Supplies,2,50823.13,0.05
2022-12-09,Central,Office Supplies,2,50823.13,0.05
2022-12-09,West,Technology,4,50823.13,0.05
2022-12-09,South,Furniture,5,50823.13,0.05
2022-12-09,West,Technology,1,50823.13,0.05
2022-12-09,South,Furniture,5,50823.13,0.05
2022-12-09,West,Furniture,1,50823.13,0.05
2022-12-09,West,Office Supplies,1,50823.13,0.05
2022-12-09,East,Furniture,4,50823.13,0.05
2022-12-09,Central,Furniture,3,50823.13,0.05
2022-12-09,West,Office Supplies,3,50823.13,0.05
2022-12-09,South,Furniture,5,50823.13,0.05
2022-12-09,West,Office Supplies,6,50823.13,0.05
2022-12-10,East,Office Supplies,5,50823.13,0.05
2022-12-10,West,Office Supplies,1,50823.13,0.05
2022-12-10,West,Office Supplies,3,50823.13,0.05
2022-12-10,East,Office Supplies,6,50823.13,0.05
2022-12-10,West,Furniture,6,50823.13,0.05
2022-12-10,West,Furniture,6,50823.13,0.05
2022-12-10,Central,Technology,2,50823.13,0.05
2022-12-10,East,Furniture,2,50823.13,0.05
2022-12-10,Central,Office Supplies,5,50823.13,0.05
2022-12-10,Central,Office Supplies,3,50823.13,0.05
2022-12-10,East,Technology,2,50823.13,0.05
2022-12-10,West,Furniture,6,50823.13,0.05
2022-12-10,East,Technology,4,50823.13,0.05
2022-12-10,Central,Technology,6,50823.13,0.05
2022-12-10,East,Furniture,3,50823.13,0.05
2022-12-10,West,Technology,5,50823.13,0.05
2022-12-10,Central,Technology,4,50823.13,0.05
2022-12-10,South,Office Supplies,5,50823.13,0.05
2022-12-11,West,Office Supplies,4,50823.13,0.05
2022-12-11,Central,Office Supplies,5,50823.13,0.05
2022-12-11,West,Office Supplies,3,50823.13,0.05
2022-12-11,Central,Furniture,3,50823.13,0.05
2022-12-11,South,Technology,3,50823.13,0.05
2022-12-11,Central,Office Supplies,3,50823.13,0.05
2022-12-11,East,Technology,3,50823.13,0.05
2022-12-11,Central,Technology,4,50823.13,0.05
2022-12-11,West,Furniture,6,50823.13,0.05
2022-12-11,West,Office Supplies,2,50823.13,0.05
2022-12-11,East,Technology,2,50823.13,0.05
2022-12-11,Central,Technology,3,50823.13,0.05
2022-12-11,East,Office Supplies,3,50823.13,0.05
2022-12-11,Central,Furniture,2,50823.13,0.05
2022-12-11,South,Office Supplies,3,50823.13,0.05
2022-12-11,West,Furniture,2,50823.13,0.05
2022-12-11,West,Technology,1,50823.13,0.05
2022-12-11,West,Technology,6,50823.13,0.05
2022-12-11,Central,Technology,6,50823.13,0.05
2022-12-12,South,Technology,2,50823.13,0.05
2022-12-12,West,Furniture,3,50823.13,0.05
2022-12-12,West,Furniture,2,50823.13,0.05
2022-12-12,Central,Furniture,4,50823.13,0.05
2022-12-12,South,Office Supplies,1,50823.13,0.05
2022-12-12,East,Office Supplies,6,50823.13,0.05
2022-12-12,East,Office Supplies,4,50823.13,0.05
2022-12-12,East,Technology,6,50823.13,0.05
2022-12-12,South,Technology,6,50823.13,0.05
2022-12-12,East,Technology,5,50823.13,0.05
2022-12-12,South,Technology,2,50823.13,0.05
2022-12-12,East,Office Supplies,1,50823.13,0.05
2022-12-12,East,Technology,6,50823.13,0.05
2022-12-12,West,Technology,6,50823.13,0.05
2022-12-12,East,Furniture,2,50823.13,0.05
2022-12-12,East,Technology,3,50823.13,0.05
2022-12-13,Central,Office Supplies,4,50823.13,0.05
2022-12-13,West,Furniture,5,50823.13,0.05
2022-12-13,Central,Furniture,2,50823.13,0.05
2022-12-13,South,Furniture,4,50823.13,0.05
2022-12-13,Central,Furniture,5,50823.13,0.05
2022-12-13,East,Office Supplies,5,50823.13,0.05
2022-12-13,Central,Furniture,6,50823.13,0.05
2022-12-13,Central,Furniture,4,50823.13,0.05
2022-12-13,Central,Furniture,6,50823.13,0.05
2022-12-13,West,Furniture,1,50823.13,0.05
2022-12-13,East,Furniture,3,50823.13,0.05
2022-12-13,South,Technology,6,50823.13,0.05
2022-12-13,West,Technology,2,50823.13,0.05
2022-12-14,East,Technology,3,50823.13,0.05
2022-12-14,West,Technology,4,50823.13,0.05
2022-12-14,West,Furniture,6,50823.13,0.05
2022-12-14,West,Furniture,1,50823.13,0.05
2022-12-14,East,Office Supplies,3,50823.13,0.05
2022-12-14,East,Technology,4,50823.13,0.05
2022-12-14,East,Furniture,5,50823.13,0.05
2022-12-14,South,Technology,1,50823.13,0.05
2022-12-14,West,Technology,3,50823.13,0.05
2022-12-14,East,Technology,4,50823.13,0.05
2022-12-14,West,Technology,4,50823.13,0.05
2022-12-14,East,Office Supplies,5,50823.13,0.05
2022-12-14,Central,Technology,5,50823.13,0.05
2022-12-14,Central,Furniture,4,50823.13,0.05
2022-12-14,West,Technology,2,50823.13,0.05
2022-12-14,West,Office Supplies,2,50823.13,0.05
2022-12-14,East,Technology,6,50823.13,0.05
2022-12-14,West,Furniture,6,50823.13,0.05
2022-12-14,South,Office Supplies,1,50823.13,0.05
2022-12-15,East,Technology,6,50823.13,0.05
2022-12-15,West,Technology,4,50823.13,0.05
2022-12-15,East,Technology,2,50823.13,0.05
2022-12-15,West,Technology,4,50823.13,0.05
2022-12-15,Central,Office Supplies,1,50823.13,0.05
2022-12-15,East,Furniture,6,50823.13,0.05
2022-12-15,West,Furniture,4,50823.13,0.05
2022-12-15,West,Technology,3,50823.13,0.05
2022-12-15,East,Office Supplies,3,50823.13,0.05
2022-12-15,East,Furniture,5,50823.13,0.05
2022-12-15,Central,Technology,1,50823.13,0.05
2022-12-15,East,Technology,1,50823.13,0.05
2022-12-15,South,Furniture,1,50823.13,0.05
2022-12-15,East,Office Supplies,3,50823.13,0.05
2022-12-15,East,Technology,3,50823.13,0.05
2022-12-16,Central,Office Supplies,1,50823.13,0.05
2022-12-16,Central,Office Supplies,1,50823.13,0.05
2022-12-16,West,Furniture,1,50823.13,0.05
2022-12-16,West,Technology,6,50823.13,0.05
2022-12-16,South,Technology,4,50823.13,0.05
2022-12-16,Central,Office Supplies,5,50823.13,0.05
2022-12-16,Central,Furniture,5,50823.13,0.05
2022-12-16,West,Office Supplies,2,50823.13,0.05
2022-12-16,West,Technology,6,50823.13,0.05
2022-12-16,West,Office Supplies,5,50823.13,0.05
2022-12-16,Central,Technology,4,50823.13,0.05
2022-12-16,East,Technology,1,50823.13,0.05
2022-12-16,West,Technology,5,50823.13,0.05
2022-12-16,West,Office Supplies,6,50823.13,0.05
2022-12-16,West,Technology,5,50823.13,0.05
2022-12-16,Central,Furniture,1,50823.13,0.05
2022-12-16,West,Furniture,4,50823.13,0.05
2022-12-16,Central,Technology,1,50823.13,0.05
2022-12-16,West,Technology,6,50823.13,0.05
2022-12-16,West,Technology,1,50823.13,0.05
2022-12-16,South,Office Supplies,4,50823.13,0.05
2022-12-16,Central,Office Supplies,2,50823.13,0.05
2022-12-17,East,Office Supplies,1,50823.13,0.05
2022-12-17,Central,Furniture,1,50823.13,0.05
2022-12-17,West,Furniture,3,50823.13,0.05
2022-12-17,East,Office Supplies,2,50823.13,0.05
2022-12-17,East,Furniture,4,50823.13,0.05
2022-12-17,Central,Office Supplies,4,50823.13,0.05
2022-12-17,Central,Technology,4,50823.13,0.05
2022-12-17,Central,Office Supplies,1,50823.13,0.05
2022-12-17,West,Technology,4,50823.13,0.05
2022-12-17,East,Furniture,4,50823.13,0.05
2022-12-17,Central,Office Supplies,5,50823.13,0.05
2022-12-17,East,Office Supplies,6,50823.13,0.05
2022-12-17,East,Office Supplies,3,50823.13,0.05
2022-12-17,East,Furniture,5,50823.13,0.05
2022-12-17,South,Furniture,5,50823.13,0.05
2022-12-17,West,Furniture,4,50823.13,0.05
2022-12-17,Central,Furniture,5,50823.13,0.05
2022-12-18,South,Furniture,5,50823.13,0.05
2022-12-18,East,Technology,1,50823.13,0.05
2022-12-18,West,Technology,6,50823.13,0.05
2022-12-18,Central,Technology,4,50823.13,0.05
2022-12-18,East,Technology,5,50823.13,0.05
2022-12-18,Central,Office Supplies,5,50823.13,0.05
2022-12-18,Central,Furniture,4,50823.13,0.05
2022-12-18,Central,Technology,3,50823.13,0.05
2022-12-18,Central,Furniture,4,50823.13,0.05
2022-12-18,Central,Furniture,4,50823.13,0.05
2022-12-18,Central,Office Supplies,1,50823.13,0.05
2022-12-18,West,Technology,6,50823.13,0.05
2022-12-18,West,Furniture,5,50823.13,0.05
2022-12-18,West,Furniture,6,50823.13,0.05
2022-12-18,West,Technology,2,50823.13,0.05
2022-12-18,West,Furniture,6,50823.13,0.05
2022-12-18,Central,Technology,2,50823.13,0.05
2022-12-19,West,Technology,6,50823.13,0.05
2022-12-19,South,Furniture,3,50823.13,0.05
2022-12-19,East,Technology,2,50823.13,0.05
